Channel, mod_0_Entries, mod_0_OnOff, mod_1_Entries, mod_1_OnOff, mod_2_Entries, mod_2_OnOff,
291, 190, 1, 133, 1, 275, 1
292, 191, 1, 149, 1, 327, 1
293, 190, 1, 154, 1, 304, 1
294, 206, 1, 150, 1, 306, 1
295, 229, 1, 157, 1, 294, 1
296, 238, 1, 137, 1, 332, 1
297, 233, 1, 179, 1, 310, 1
298, 207, 1, 143, 1, 288, 1
299, 186, 1, 182, 1, 302, 1
300, 233, 1, 149, 1, 301, 1
301, 221, 1, 158, 1, 321, 1
302, 232, 1, 157, 1, 319, 1
303, 217, 1, 153, 1, 341, 1
304, 199, 1, 144, 1, 325, 1
305, 228, 1, 160, 1, 301, 1
306, 216, 1, 138, 1, 345, 1
307, 215, 1, 151, 1, 305, 1
308, 242, 1, 176, 1, 316, 1
309, 208, 1, 168, 1, 318, 1
310, 241, 1, 145, 1, 315, 1
311, 247, 1, 158, 1, 310, 1
312, 237, 1, 180, 1, 341, 1
313, 276, 1, 168, 1, 344, 1
314, 276, 1, 163, 1, 367, 1
315, 71, 1, 167, 1, 351, 1
316, 285, 1, 172, 1, 0, 0
317, 260, 1, 166, 1, 392, 1
318, 253, 1, 191, 1, 329, 1
319, 243, 1, 175, 1, 349, 1
320, 248, 1, 150, 1, 334, 1
321, 243, 1, 159, 1, 312, 1
322, 264, 1, 161, 1, 317, 1
323, 263, 1, 162, 1, 342, 1
324, 239, 1, 174, 1, 328, 1
325, 262, 1, 173, 1, 334, 1
326, 261, 1, 154, 1, 338, 1
327, 270, 1, 165, 1, 347, 1
328, 260, 1, 164, 1, 337, 1
329, 264, 1, 138, 1, 351, 1
330, 244, 1, 171, 1, 329, 1
331, 258, 1, 163, 1, 349, 1
332, 238, 1, 153, 1, 319, 1
333, 222, 1, 132, 1, 350, 1
334, 230, 1, 136, 1, 307, 1
335, 210, 1, 130, 1, 318, 1
336, 241, 1, 148, 1, 271, 1
337, 272, 1, 153, 1, 293, 1
338, 252, 1, 131, 1, 264, 1
339, 224, 1, 160, 1, 300, 1
340, 242, 1, 142, 1, 288, 1
341, 227, 1, 142, 1, 315, 1
342, 230, 1, 165, 1, 311, 1
343, 260, 1, 149, 1, 285, 1
344, 255, 1, 146, 1, 344, 1
345, 244, 1, 142, 1, 316, 1
346, 264, 1, 149, 1, 298, 1
347, 237, 1, 163, 1, 341, 1
348, 244, 1, 143, 1, 331, 1
349, 267, 1, 134, 1, 347, 1
350, 236, 1, 147, 1, 280, 1
351, 266, 1, 148, 1, 331, 1
352, 278, 1, 166, 1, 289, 1
